"region","gcam.consumer","subregional.population.share","subregional.income.share","year"
"Argentina","d2",0.1,0.047832593,2040
"Europe_Eastern","d4",0.1,0.075096522,2040
"Brazil","d6",0.1,0.077121728,2040
"South America_Northern","d5",0.1,0.078515646,2040
"Mexico","d4",0.1,0.059522708,2040
"Africa_Northern","d7",0.1,0.097772963,2040
"Europe_Non_EU","d3",0.1,0.055164405,2040
"Middle East","d6",0.1,0.078407222,2040
"China","d2",0.1,0.051023974,2040
"Colombia","d7",0.1,0.090576917,2040
"Europe_Eastern","d5",0.1,0.082080301,2040
"South Asia","d7",0.1,0.095312196,2040
"South America_Southern","d6",0.1,0.079721305,2040
"USA","d1",0.1,0.026466876,2040
"Japan","d1",0.1,0.039018742,2040
"India","d9",0.1,0.148875068,2040
"South America_Northern","d6",0.1,0.087129723,2040
"South Africa","d7",0.1,0.0799512,2040
"Indonesia","d8",0.1,0.111942833,2040
"Europe_Non_EU","d4",0.1,0.063555652,2040
"Europe_Eastern","d6",0.1,0.090443152,2040
"Africa_Northern","d8",0.1,0.1124602,2040
"Central Asia","d7",0.1,0.108783216,2040
"Mexico","d5",0.1,0.068288818,2040
"Argentina","d3",0.1,0.057396687,2040
"Middle East","d7",0.1,0.092135591,2040
"Brazil","d7",0.1,0.091467884,2040
"Russia","d1",0.1,0.038237739,2040
"South Asia","d8",0.1,0.110990495,2040
"China","d3",0.1,0.060692975,2040
"South America_Northern","d7",0.1,0.097709736,2040
"South America_Southern","d7",0.1,0.095859482,2040
"Canada","d1",0.1,0.040545213,2040
"Colombia","d8",0.1,0.111196527,2040
"Europe_Non_EU","d5",0.1,0.072098347,2040
"Taiwan","d2",0.1,0.064017073,2040
"Mexico","d6",0.1,0.078423626,2040
"Southeast Asia","d8",0.1,0.139119804,2040
"Central America and Caribbean","d9",0.1,0.178102979,2040
"Argentina","d4",0.1,0.065876089,2040
"Europe_Eastern","d7",0.1,0.100531552,2040
"EU-12","d2",0.1,0.05830372,2040
"Middle East","d8",0.1,0.115324702,2040
"EU-15","d2",0.1,0.054918181,2040
"Africa_Northern","d9",0.1,0.1407762,2040
"Australia_NZ","d1",0.1,0.038656466,2040
"China","d4",0.1,0.069070393,2040
"Indonesia","d9",0.1,0.141325408,2040
"South America_Northern","d8",0.1,0.112316981,2040
"Brazil","d8",0.1,0.112152333,2040
"Europe_Non_EU","d6",0.1,0.081814579,2040
"South Africa","d8",0.1,0.106313511,2040
"Taiwan","d3",0.1,0.073713987,2040
"Argentina","d5",0.1,0.07439107,2040
"European Free Trade Association","d1",0.1,0.043497151,2040
"South Asia","d9",0.1,0.139797558,2040
"Mexico","d7",0.1,0.091523016,2040
"Europe_Eastern","d8",0.1,0.115719248,2040
"South America_Southern","d8",0.1,0.11909539,2040
"Japan","d2",0.1,0.056667493,2040
"Central Asia","d8",0.1,0.138678578,2040
"China","d5",0.1,0.077324213,2040
"South Korea","d1",0.1,0.043410226,2040
"USA","d2",0.1,0.041191627,2040
"EU-12","d3",0.1,0.068390664,2040
"Southeast Asia","d9",0.1,0.164449295,2040
"Taiwan","d4",0.1,0.081284369,2040
"Europe_Non_EU","d7",0.1,0.094105354,2040
"Argentina","d6",0.1,0.083956349,2040
"Europe_Eastern","d9",0.1,0.156596714,2040
"Colombia","d9",0.1,0.14885422,2040
"Russia","d2",0.1,0.055675043,2040
"Middle East","d9",0.1,0.16215717,2040
"EU-15","d3",0.1,0.065853581,2040
"South America_Northern","d9",0.1,0.138603675,2040
"China","d6",0.1,0.086455457,2040
"Taiwan","d5",0.1,0.08806696,2040
"Japan","d3",0.1,0.066383467,2040
"Canada","d2",0.1,0.058657537,2040
"Mexico","d8",0.1,0.110462472,2040
"Central America and Caribbean","d10",0.1,0.354929142,2040
"Central Asia","d9",0.1,0.170585268,2040
"Brazil","d9",0.1,0.149507739,2040
"EU-12","d4",0.1,0.077415685,2040
"Europe_Non_EU","d8",0.1,0.111489182,2040
"Taiwan","d6",0.1,0.095021168,2040
"Argentina","d7",0.1,0.095931999,2040
"China","d7",0.1,0.097710916,2040
"Australia_NZ","d2",0.1,0.056232429,2040
"Russia","d3",0.1,0.065356559,2040
"USA","d3",0.1,0.050734407,2040
"Japan","d4",0.1,0.074444556,2040
"EU-15","d4",0.1,0.075145565,2040
"EU-12","d5",0.1,0.08525083,2040
"Taiwan","d7",0.1,0.102979081,2040
"South America_Southern","d9",0.1,0.164103377,2040
"European Free Trade Association","d2",0.1,0.060549621,2040
"Southeast Asia","d10",0.1,0.31493487,2040
"Canada","d3",0.1,0.068481222,2040
"South Africa","d9",0.1,0.156506066,2040
"Japan","d5",0.1,0.082094964,2040
"Russia","d4",0.1,0.073447563,2040
"EU-12","d6",0.1,0.0938581,2040
"Argentina","d8",0.1,0.112720276,2040
"EU-15","d5",0.1,0.083596181,2040
"South Korea","d2",0.1,0.062009991,2040
"Europe_Non_EU","d9",0.1,0.143908779,2040
"Taiwan","d8",0.1,0.113232658,2040
"China","d8",0.1,0.113259405,2040
"Australia_NZ","d3",0.1,0.065952716,2040
"USA","d4",0.1,0.059619378,2040
"Central Asia","d10",0.1,0.273845704,2040
"Europe_Eastern","d10",0.1,0.20781904,2040
"Canada","d4",0.1,0.07652023,2040
"Mexico","d9",0.1,0.14540226,2040
"India","d10",0.1,0.340095467,2040
"Japan","d6",0.1,0.090316405,2040
"EU-12","d7",0.1,0.103936228,2040
"Russia","d5",0.1,0.081177313,2040
"Africa_Northern","d10",0.1,0.247741176,2040
"EU-15","d6",0.1,0.092551357,2040
"South Korea","d3",0.1,0.071728784,2040
"Australia_NZ","d4",0.1,0.07404598,2040
"Canada","d5",0.1,0.084051007,2040
"Taiwan","d9",0.1,0.131239591,2040
"South America_Southern","d10",0.1,0.318076865,2040
"USA","d5",0.1,0.068879124,2040
"Japan","d7",0.1,0.100171482,2040
"Russia","d6",0.1,0.089531846,2040
"European Free Trade Association","d3",0.1,0.070722003,2040
"EU-12","d8",0.1,0.117419609,2040
"Indonesia","d10",0.1,0.284795955,2040
"China","d9",0.1,0.140835504,2040
"EU-15","d7",0.1,0.10321607,2040
"Argentina","d9",0.1,0.142776398,2040
"Canada","d6",0.1,0.092045231,2040
"Australia_NZ","d5",0.1,0.081751014,2040
"South Korea","d4",0.1,0.079449538,2040
"Russia","d7",0.1,0.099609209,2040
"Japan","d8",0.1,0.113441732,2040
"European Free Trade Association","d4",0.1,0.079234571,2040
"South Asia","d10",0.1,0.283504268,2040
"USA","d6",0.1,0.07954988,2040
"South Korea","d5",0.1,0.086486159,2040
"Canada","d7",0.1,0.101489935,2040
"Australia_NZ","d6",0.1,0.090050741,2040
"EU-15","d8",0.1,0.116486932,2040
"EU-12","d9",0.1,0.136288635,2040
"South America_Northern","d10",0.1,0.263115919,2040
"European Free Trade Association","d5",0.1,0.086865369,2040
"South Korea","d6",0.1,0.093803555,2040
"Europe_Non_EU","d10",0.1,0.301711412,2040
"Russia","d8",0.1,0.11326387,2040
"Middle East","d10",0.1,0.292325364,2040
"Australia_NZ","d7",0.1,0.10002104,2040
"Canada","d8",0.1,0.1140133,2040
"EU-15","d9",0.1,0.139771093,2040
"USA","d7",0.1,0.093204504,2040
"European Free Trade Association","d6",0.1,0.094792289,2040
"Japan","d9",0.1,0.136815416,2040
"South Korea","d7",0.1,0.102294824,2040
"Colombia","d10",0.1,0.342065393,2040
"EU-12","d10",0.1,0.217880601,2040
"Australia_NZ","d8",0.1,0.113471838,2040
"European Free Trade Association","d7",0.1,0.103868412,2040
"South Korea","d8",0.1,0.113382549,2040
"Taiwan","d10",0.1,0.205361573,2040
"Russia","d9",0.1,0.137411211,2040
"Canada","d9",0.1,0.135784603,2040
"Brazil","d10",0.1,0.337484969,2040
"USA","d8",0.1,0.112694721,2040
"European Free Trade Association","d8",0.1,0.114167261,2040
"South Korea","d9",0.1,0.132833033,2040
"Australia_NZ","d9",0.1,0.137159,2040
"European Free Trade Association","d9",0.1,0.133628924,2040
"EU-15","d10",0.1,0.22890218,2040
"Mexico","d10",0.1,0.325879717,2040
"China","d10",0.1,0.269202248,2040
"European Free Trade Association","d10",0.1,0.212674397,2040
"Argentina","d10",0.1,0.287211106,2040
"USA","d9",0.1,0.147651104,2040
"South Africa","d10",0.1,0.438871544,2040
"Japan","d10",0.1,0.240645742,2040
"Canada","d10",0.1,0.228411721,2040
"Russia","d10",0.1,0.246289647,2040
"South Korea","d10",0.1,0.214601342,2040
"Australia_NZ","d10",0.1,0.242658776,2040
"USA","d10",0.1,0.32000838,2040
"Africa_Western","d1",0.1,0.02282796,2045
"Africa_Eastern","d1",0.1,0.026419984,2045
"Africa_Southern","d1",0.1,0.02726732,2045
"Africa_Eastern","d2",0.1,0.038102329,2045
"Africa_Southern","d2",0.1,0.03854495,2045
"Africa_Western","d2",0.1,0.03505345,2045
"Africa_Eastern","d3",0.1,0.047576044,2045
"Africa_Eastern","d4",0.1,0.0566332,2045
"Central America and Caribbean","d1",0.1,0.02193544,2045
"Africa_Southern","d3",0.1,0.050309755,2045
"Africa_Western","d3",0.1,0.048148995,2045
"Pakistan","d1",0.1,0.042673639,2045
"Africa_Eastern","d5",0.1,0.066168081,2045
"Southeast Asia","d1",0.1,0.021372762,2045
"Africa_Southern","d4",0.1,0.05972353,2045
"South Africa","d1",0.1,0.014213557,2045
"India","d1",0.1,0.026210988,2045
"Africa_Eastern","d6",0.1,0.076285372,2045
"Africa_Western","d4",0.1,0.058991797,2045
"Central Asia","d1",0.1,0.025956879,2045
"Africa_Southern","d5",0.1,0.067988709,2045
"Pakistan","d2",0.1,0.0609314,2045
"Africa_Eastern","d7",0.1,0.089874292,2045
"Africa_Southern","d6",0.1,0.077460117,2045
"Africa_Western","d5",0.1,0.069862897,2045
"South America_Southern","d1",0.1,0.02466192,2045
"Africa_Southern","d7",0.1,0.090371299,2045
"Central America and Caribbean","d2",0.1,0.033401421,2045
"Pakistan","d3",0.1,0.070503276,2045
"Southeast Asia","d2",0.1,0.032187833,2045
"Africa_Eastern","d8",0.1,0.109599836,2045
"Africa_Western","d6",0.1,0.081659223,2045
"Colombia","d1",0.1,0.026090035,2045
"Pakistan","d4",0.1,0.078149094,2045
"India","d2",0.1,0.040673486,2045
"Brazil","d1",0.1,0.025985082,2045
"Pakistan","d5",0.1,0.085160074,2045
"Africa_Eastern","d9",0.1,0.144111497,2045
"Africa_Western","d7",0.1,0.096677055,2045
"Africa_Southern","d8",0.1,0.107252116,2045
"South Africa","d2",0.1,0.025178616,2045
"Central America and Caribbean","d3",0.1,0.040916306,2045
"Pakistan","d6",0.1,0.092509698,2045
"Indonesia","d1",0.1,0.034720005,2045
"India","d3",0.1,0.050050117,2045
"Southeast Asia","d3",0.1,0.040305227,2045
"Pakistan","d7",0.1,0.101142341,2045
"Central America and Caribbean","d4",0.1,0.049610874,2045
"Middle East","d1",0.1,0.032465032,2045
"South Asia","d1",0.1,0.035772469,2045
"Central Asia","d2",0.1,0.037177431,2045
"Africa_Southern","d9",0.1,0.152029761,2045
"Africa_Western","d8",0.1,0.118287799,2045
"Africa_Eastern","d10",0.1,0.345229365,2045
"Pakistan","d8",0.1,0.112580013,2045
"India","d4",0.1,0.058805285,2045
"Africa_Northern","d1",0.1,0.041290449,2045
"Colombia","d2",0.1,0.040477508,2045
"South Africa","d3",0.1,0.033825884,2045
"South America_Northern","d1",0.1,0.037876779,2045
"South America_Southern","d2",0.1,0.036999967,2045
"Southeast Asia","d4",0.1,0.049435082,2045
"Mexico","d1",0.1,0.029386417,2045
"Central America and Caribbean","d5",0.1,0.060257075,2045
"Brazil","d2",0.1,0.040561246,2045
"Africa_Western","d9",0.1,0.153664402,2045
"India","d5",0.1,0.067955046,2045
"Central Asia","d3",0.1,0.048208096,2045
"Pakistan","d9",0.1,0.133016033,2045
"Indonesia","d2",0.1,0.051109177,2045
"Europe_Non_EU","d1",0.1,0.03235438,2045
"Europe_Eastern","d1",0.1,0.04477773,2045
"Southeast Asia","d5",0.1,0.060367298,2045
"Colombia","d3",0.1,0.049814875,2045
"South Asia","d2",0.1,0.052176205,2045
"South Africa","d4",0.1,0.042860259,2045
"India","d6",0.1,0.078543139,2045
"Brazil","d3",0.1,0.050068204,2045
"Middle East","d2",0.1,0.047206171,2045
"Central America and Caribbean","d6",0.1,0.07239189,2045
"South America_Southern","d3",0.1,0.046798586,2045
"Indonesia","d3",0.1,0.060558657,2045
"Africa_Northern","d2",0.1,0.057766861,2045
"EU-12","d1",0.1,0.042666856,2045
"Central Asia","d4",0.1,0.058625642,2045
"Africa_Western","d10",0.1,0.314826423,2045
"Argentina","d1",0.1,0.033640988,2045
"Colombia","d4",0.1,0.05854409,2045
"South America_Northern","d2",0.1,0.055031092,2045
"South Asia","d3",0.1,0.061455146,2045
"India","d7",0.1,0.092178193,2045
"Indonesia","d4",0.1,0.068715135,2045
"Brazil","d4",0.1,0.058958501,2045
"China","d1",0.1,0.036063892,2045
"Mexico","d2",0.1,0.044306575,2045
"Middle East","d3",0.1,0.055688882,2045
"South Africa","d5",0.1,0.053053183,2045
"Africa_Northern","d3",0.1,0.067110195,2045
"Central Asia","d5",0.1,0.067486005,2045
"Central America and Caribbean","d7",0.1,0.090084236,2045
"Colombia","d5",0.1,0.067676347,2045
"South Asia","d4",0.1,0.069375711,2045
"Europe_Non_EU","d2",0.1,0.047851284,2045
"Europe_Eastern","d2",0.1,0.061935766,2045
"South America_Southern","d4",0.1,0.05733131,2045
"EU-15","d1",0.1,0.040864573,2045
"South America_Northern","d3",0.1,0.064548011,2045
"Indonesia","d5",0.1,0.076734783,2045
"Southeast Asia","d6",0.1,0.080342892,2045
"Africa_Southern","d10",0.1,0.329052443,2045
"Africa_Northern","d4",0.1,0.074595327,2045
"Middle East","d4",0.1,0.063355402,2045
"Brazil","d5",0.1,0.068254403,2045
"India","d8",0.1,0.111777302,2045
"South Asia","d5",0.1,0.077097916,2045
"Pakistan","d10",0.1,0.223334433,2045
"Central America and Caribbean","d8",0.1,0.117303725,2045
"Mexico","d3",0.1,0.053500669,2045
"Africa_Northern","d5",0.1,0.081319293,2045
"Colombia","d6",0.1,0.078257389,2045
"Indonesia","d6",0.1,0.085626129,2045
"South America_Northern","d4",0.1,0.072518814,2045
"South Africa","d6",0.1,0.065522672,2045
"Europe_Eastern","d3",0.1,0.070320553,2045
"Middle East","d5",0.1,0.07116048,2045
"Central Asia","d6",0.1,0.083318318,2045
"Taiwan","d1",0.1,0.046316586,2045
"South America_Southern","d5",0.1,0.068892675,2045
"South Asia","d6",0.1,0.085632994,2045
"Africa_Northern","d6",0.1,0.089164604,2045
"Brazil","d6",0.1,0.078995387,2045
"Argentina","d2",0.1,0.049971133,2045
"Southeast Asia","d7",0.1,0.107977394,2045
"South America_Northern","d5",0.1,0.080154686,2045
"Europe_Eastern","d4",0.1,0.077128566,2045
"Indonesia","d7",0.1,0.09665885,2045
"Mexico","d4",0.1,0.06184335,2045
"Middle East","d6",0.1,0.079890764,2045
"USA","d1",0.1,0.028352205,2045
"Japan","d1",0.1,0.040486858,2045
"Europe_Non_EU","d3",0.1,0.057398953,2045
"Colombia","d7",0.1,0.091906624,2045
"Africa_Northern","d7",0.1,0.09856608,2045
"China","d2",0.1,0.053036388,2045
"Europe_Eastern","d5",0.1,0.083956013,2045
"South Asia","d7",0.1,0.096236707,2045
"South America_Southern","d6",0.1,0.081744656,2045
"South America_Northern","d6",0.1,0.088449506,2045
"India","d9",0.1,0.147333477,2045
"Central Asia","d7",0.1,0.111319318,2045
"South Africa","d7",0.1,0.082453026,2045
"Brazil","d7",0.1,0.092778446,2045
"Europe_Non_EU","d4",0.1,0.065690067,2045
"Europe_Eastern","d6",0.1,0.091864566,2045
"Middle East","d7",0.1,0.093159547,2045
"Mexico","d5",0.1,0.070387213,2045
"Argentina","d3",0.1,0.059560068,2045
"Russia","d1",0.1,0.03973941,2045
"Indonesia","d8",0.1,0.112036482,2045
"Africa_Northern","d8",0.1,0.112402507,2045
"South America_Northern","d7",0.1,0.098540897,2045
"Canada","d1",0.1,0.041941119,2045
"South Asia","d8",0.1,0.111072417,2045
"China","d3",0.1,0.06272129,2045
"Colombia","d8",0.1,0.11156153,2045
"South America_Southern","d7",0.1,0.09686723,2045
"Europe_Non_EU","d5",0.1,0.074029063,2045
"Central America and Caribbean","d9",0.1,0.177387689,2045
"Mexico","d6",0.1,0.080171103,2045
"Taiwan","d2",0.1,0.065513045,2045
"Argentina","d4",0.1,0.067926512,2045
"Australia_NZ","d1",0.1,0.040137597,2045
"EU-12","d2",0.1,0.059809572,2045
"Europe_Eastern","d7",0.1,0.101206429,2045
"Middle East","d8",0.1,0.115079134,2045
"Southeast Asia","d8",0.1,0.140252656,2045
"EU-15","d2",0.1,0.056318278,2045
"Brazil","d8",0.1,0.112504199,2045
"South America_Northern","d8",0.1,0.112356848,2045
"Africa_Northern","d9",0.1,0.139173062,2045
"China","d4",0.1,0.070985074,2045
"Indonesia","d9",0.1,0.139840301,2045
"Europe_Non_EU","d6",0.1,0.083348502,2045
"South Africa","d8",0.1,0.107935255,2045
"Japan","d2",0.1,0.058458914,2045
"Argentina","d5",0.1,0.076220034,2045
"Central Asia","d8",0.1,0.137969173,2045
"Taiwan","d3",0.1,0.075207459,2045
"Mexico","d7",0.1,0.092709872,2045
"Europe_Eastern","d8",0.1,0.115712502,2045
"European Free Trade Association","d1",0.1,0.044761744,2045
"South Asia","d9",0.1,0.138318887,2045
"South America_Southern","d8",0.1,0.119264292,2045
"USA","d2",0.1,0.043547291,2045
"South Korea","d1",0.1,0.044707615,2045
"China","d5",0.1,0.079022855,2045
"Southeast Asia","d9",0.1,0.162969596,2045
"EU-12","d3",0.1,0.070006242,2045
"Europe_Non_EU","d7",0.1,0.095083523,2045
"Argentina","d6",0.1,0.085447785,2045
"Taiwan","d4",0.1,0.082679314,2045
"Middle East","d9",0.1,0.161638485,2045
"Colombia","d9",0.1,0.147313393,2045
"EU-15","d3",0.1,0.067362613,2045
"Europe_Eastern","d9",0.1,0.153022692,2045
"Russia","d2",0.1,0.057509256,2045
"South America_Northern","d9",0.1,0.13719423,2045
"Japan","d3",0.1,0.068180142,2045
"Canada","d2",0.1,0.060357568,2045
"China","d6",0.1,0.087828801,2045
"Central Asia","d9",0.1,0.167662713,2045
"Taiwan","d5",0.1,0.089286675,2045
"Brazil","d9",0.1,0.147970414,2045
"Mexico","d8",0.1,0.110710494,2045
"Central America and Caribbean","d10",0.1,0.336711344,2045
"EU-12","d4",0.1,0.078612847,2045
"Argentina","d7",0.1,0.096899225,2045
"Europe_Non_EU","d8",0.1,0.111664286,2045
"Australia_NZ","d2",0.1,0.058040462,2045
"USA","d3",0.1,0.053141074,2045
"Japan","d4",0.1,0.076131339,2045
"Taiwan","d6",0.1,0.09598436,2045
"EU-15","d4",0.1,0.076612115,2045
"Russia","d3",0.1,0.067197628,2045
"China","d7",0.1,0.098584122,2045
"EU-12","d5",0.1,0.086283485,2045
"South America_Southern","d9",0.1,0.163055699,2045
"Canada","d3",0.1,0.070183617,2045
"Taiwan","d7",0.1,0.103557378,2045
"Japan","d5",0.1,0.083580338,2045
"South Africa","d9",0.1,0.155823377,2045
"Southeast Asia","d10",0.1,0.30478926,2045
"European Free Trade Association","d2",0.1,0.063549514,2045
"EU-15","d5",0.1,0.084890903,2045
"EU-12","d6",0.1,0.094702586,2045
"Argentina","d8",0.1,0.112828554,2045
"Russia","d4",0.1,0.075177566,2045
"Europe_Non_EU","d9",0.1,0.142284877,2045
"Central Asia","d10",0.1,0.262276424,2045
"Australia_NZ","d3",0.1,0.067766636,2045
"USA","d4",0.1,0.061924824,2045
"South Korea","d2",0.1,0.063586156,2045
"Canada","d4",0.1,0.078115767,2045
"Taiwan","d8",0.1,0.11319778,2045
"China","d8",0.1,0.11331969,2045
"Japan","d6",0.1,0.091503063,2045
"Europe_Eastern","d10",0.1,0.200075184,2045
"Mexico","d9",0.1,0.143842619,2045
"EU-12","d7",0.1,0.104562453,2045
"Russia","d5",0.1,0.082702605,2045
"EU-15","d6",0.1,0.093753233,2045
"India","d10",0.1,0.326472965,2045
"Canada","d5",0.1,0.085452731,2045
"Africa_Northern","d10",0.1,0.238611622,2045
"Australia_NZ","d4",0.1,0.075749562,2045
"Japan","d7",0.1,0.100904778,2045
"USA","d5",0.1,0.070964786,2045
"South Korea","d3",0.1,0.073304028,2045
"Taiwan","d9",0.1,0.130110513,2045
"EU-12","d8",0.1,0.117842071,2045
"Russia","d6",0.1,0.090752804,2045
"European Free Trade Association","d3",0.1,0.072784091,2045
"South America_Southern","d10",0.1,0.304383665,2045
"Canada","d6",0.1,0.093160786,2045
"EU-15","d7",0.1,0.103649135,2045
"Australia_NZ","d5",0.1,0.083251916,2045
"Argentina","d9",0.1,0.141282915,2045
"China","d9",0.1,0.13939838,2045
"South Korea","d4",0.1,0.080922655,2045
"Indonesia","d10",0.1,0.274000481,2045
"Japan","d8",0.1,0.113445864,2045
"Russia","d7",0.1,0.100367328,2045
"USA","d6",0.1,0.081288024,2045
"Canada","d7",0.1,0.102172857,2045
"European Free Trade Association","d4",0.1,0.080857769,2045
"Australia_NZ","d6",0.1,0.091250758,2045
"South Asia","d10",0.1,0.272861548,2045
"EU-15","d8",0.1,0.116864238,2045
"South Korea","d5",0.1,0.087776404,2045
"EU-12","d9",0.1,0.13548332,2045
"South America_Northern","d10",0.1,0.253329137,2045
"European Free Trade Association","d5",0.1,0.08828104,2045
"Russia","d8",0.1,0.113276323,2045
"Canada","d8",0.1,0.114002632,2045
"Europe_Non_EU","d10",0.1,0.290295067,2045
"Australia_NZ","d7",0.1,0.100764024,2045
"Middle East","d10",0.1,0.280356103,2045
"South Korea","d6",0.1,0.094825286,2045
"USA","d7",0.1,0.094386854,2045
"Japan","d9",0.1,0.135498343,2045
"EU-15","d9",0.1,0.139080954,2045
"European Free Trade Association","d6",0.1,0.095260566,2045
"South Korea","d7",0.1,0.102912595,2045
"Colombia","d10",0.1,0.328358209,2045
"Australia_NZ","d8",0.1,0.113479259,2045
"European Free Trade Association","d7",0.1,0.103290256,2045
"EU-12","d10",0.1,0.210030567,2045
"Canada","d9",0.1,0.134523598,2045
"Brazil","d10",0.1,0.323924119,2045
"Russia","d9",0.1,0.136068947,2045
"Taiwan","d10",0.1,0.198146889,2045
"South Korea","d8",0.1,0.113355338,2045
"USA","d8",0.1,0.112945565,2045
"European Free Trade Association","d8",0.1,0.113883336,2045
"European Free Trade Association","d9",0.1,0.132249822,2045
"Australia_NZ","d9",0.1,0.135832192,2045
"South Korea","d9",0.1,0.131650701,2045
"EU-15","d10",0.1,0.220603958,2045
"Mexico","d10",0.1,0.313141687,2045
"China","d10",0.1,0.259039507,2045
"USA","d9",0.1,0.146106307,2045
"Argentina","d10",0.1,0.276222785,2045
"European Free Trade Association","d10",0.1,0.205081861,2045
"South Africa","d10",0.1,0.41913417,2045
"Japan","d10",0.1,0.231810361,2045
"Canada","d10",0.1,0.220089324,2045
"Russia","d10",0.1,0.237208133,2045
"South Korea","d10",0.1,0.206959223,2045
"Australia_NZ","d10",0.1,0.233727595,2045
"USA","d10",0.1,0.30734307,2045
"Africa_Western","d1",0.1,0.024348991,2050
"Africa_Eastern","d1",0.1,0.028700135,2050
"Africa_Southern","d1",0.1,0.029741735,2050
"Africa_Eastern","d2",0.1,0.041185472,2050
"Africa_Southern","d2",0.1,0.04210221,2050
"Africa_Western","d2",0.1,0.03696921,2050
